Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-004094,2022-01-19,2022-01-25,Second Class,CUS-5157,Richard Taylor,Home Office,Italy,Florence,Florence,Europe,PRD-4129,Furniture,Chairs,Conference Chair,2418.06,7,0.07,-217.47
ORD-002598,2022-01-19,2022-01-25,First Class,CUS-2705,Michael Taylor,Corporate,Japan,Sapporo,Sapporo,Asia Pacific,PRD-7087,Furniture,Chairs,Gaming Chair,1035.71,5,0.14,247.53
ORD-004141,2022-01-19,2022-01-26,Standard Class,CUS-1447,Michael Thomas,Home Office,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-9402,Office Supplies,Paper,Notebook,196.25,10,0.08,52.12
ORD-004458,2022-01-19,2022-01-20,Standard Class,CUS-3290,James Brown,Corporate,Germany,Frankfurt,Frankfurt,Europe,PRD-6424,Furniture,Chairs,Executive Chair,995.39,3,0.05,245.24
ORD-002402,2022-01-20,2022-01-23,First Class,CUS-8076,Nancy Jackson,Consumer,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-4342,Furniture,Furnishings,Cabinet,834.94,9,0.19,133.9
ORD-001096,2022-01-20,2022-01-21,First Class,CUS-8499,Robert Anderson,Home Office,France,Toulouse,Toulouse,Europe,PRD-2734,Technology,Computers,HP Desktop,12198.88,10,0.06,1678.18
ORD-004085,2022-01-20,2022-01-26,Second Class,CUS-9690,William Taylor,Consumer,Italy,Naples,Naples,Europe,PRD-3599,Furniture,Tables,Standing Desk,5800.98,9,0.11,717.38
ORD-001085,2022-01-20,2022-01-27,First Class,CUS-7265,William Miller,Corporate,Germany,Hamburg,Hamburg,Europe,PRD-2421,Furniture,Tables,Office Desk,6277.12,10,0.07,1260.01
ORD-004938,2022-01-20,2022-01-23,Standard Class,CUS-1523,Nancy Jackson,Consumer,Italy,Rome,Rome,Europe,PRD-1357,Office Supplies,Binders,3-Ring Binder,16.86,1,0.13,2.0
ORD-002741,2022-01-20,2022-01-22,First Class,CUS-2035,Linda Martinez,Corporate,Argentina,Córdoba,Córdoba,South America,PRD-7727,Office Supplies,Paper,Legal Pad,130.09,8,0.12,8.57
ORD-004431,2022-01-20,2022-01-25,Same Day,CUS-6671,Robert Jones,Corporate,India,Hyderabad,Hyderabad,Asia Pacific,PRD-4553,Technology,Phones,OnePlus 9,5409.84,8,0.07,520.92
ORD-000410,2022-01-20,2022-01-22,First Class,CUS-8183,John Davis,Consumer,Mexico,Mexico City,Mexico City,North America,PRD-7039,Technology,Phones,Google Pixel 6,4910.06,7,0.2,343.6
ORD-001420,2022-01-20,2022-01-25,Standard Class,CUS-2094,James Smith,Consumer,Mexico,Puebla,Puebla,North America,PRD-1612,Office Supplies,Storage,Shelf,128.2,3,0.09,25.45
ORD-001741,2022-01-20,2022-01-26,Standard Class,CUS-4343,Linda Anderson,Consumer,Mexico,Puebla,Puebla,North America,PRD-4723,Technology,Computers,Dell Laptop,7194.54,6,0.09,518.87
ORD-000398,2022-01-21,2022-01-25,Second Class,CUS-6818,William Jackson,Corporate,Canada,Ottawa,Ottawa,North America,PRD-5635,Technology,Accessories,Webcam,54.59,1,0.12,6.49
ORD-002397,2022-01-21,2022-01-27,Standard Class,CUS-7328,Sarah Thomas,Consumer,Argentina,Rosario,Rosario,South America,PRD-4342,Furniture,Furnishings,Cabinet,738.92,7,0.12,46.99
ORD-004622,2022-01-22,2022-01-28,Standard Class,CUS-5634,Lisa Garcia,Corporate,China,Shenzhen,Shenzhen,Asia Pacific,PRD-2542,Furniture,Furnishings,File Storage,752.64,6,0.19,117.4
ORD-000905,2022-01-22,2022-01-24,First Class,CUS-1016,Nancy Davis,Corporate,China,Shanghai,Shanghai,Asia Pacific,PRD-7708,Office Supplies,Binders,Zip Binder,31.89,3,0.16,4.74
ORD-001180,2022-01-22,2022-01-23,Second Class,CUS-6039,Michael Anderson,Consumer,Canada,Toronto,Toronto,North America,PRD-3714,Furniture,Tables,Conference Table,1467.23,3,0.13,194.25
ORD-004312,2022-01-22,2022-01-29,Second Class,CUS-4691,Patricia Williams,Home Office,Spain,Seville,Seville,Europe,PRD-5263,Technology,Phones,iPhone 13,7891.19,9,0.1,684.11
ORD-001325,2022-01-22,2022-01-23,Same Day,CUS-7986,Robert Garcia,Consumer,France,Lyon,Lyon,Europe,PRD-1622,Office Supplies,Art,Pencils,217.1,9,0.18,40.31
ORD-004411,2022-01-22,2022-01-23,Standard Class,CUS-8299,William Rodriguez,Corporate,Canada,Ottawa,Ottawa,North America,PRD-2650,Office Supplies,Storage,File Box,258.59,8,0.18,71.52
ORD-003607,2022-01-22,2022-01-27,Standard Class,CUS-4416,Nancy Martinez,Consumer,United States,Houston,Houston,North America,PRD-7495,Office Supplies,Art,Art Supplies,93.87,4,0.11,27.25
ORD-000699,2022-01-23,2022-01-25,Standard Class,CUS-4444,Mary Moore,Corporate,China,Beijing,Beijing,Asia Pacific,PRD-9402,Office Supplies,Paper,Notebook,36.01,3,0.27,6.26
ORD-000635,2022-01-23,2022-01-24,Same Day,CUS-4975,Robert Martinez,Home Office,Germany,Frankfurt,Frankfurt,Europe,PRD-2421,Furniture,Tables,Office Desk,2856.22,4,0.01,812.83
ORD-004573,2022-01-23,2022-01-29,Standard Class,CUS-7112,John Jackson,Home Office,United Kingdom,Glasgow,Glasgow,Europe,PRD-8950,Office Supplies,Storage,Cabinet Organizer,315.15,7,0.15,71.68
ORD-002178,2022-01-23,2022-01-26,Second Class,CUS-7861,William Taylor,Home Office,Chile,Valparaíso,Valparaíso,South America,PRD-7087,Furniture,Chairs,Gaming Chair,239.86,1,0.14,16.74
ORD-000315,2022-01-23,2022-01-28,First Class,CUS-1796,Jane Brown,Home Office,United Kingdom,Birmingham,Birmingham,Europe,PRD-6228,Office Supplies,Binders,Index Binder,52.0,3,0.16,10.79
ORD-004663,2022-01-23,2022-01-24,Second Class,CUS-2231,Mary Smith,Home Office,France,Nice,Nice,Europe,PRD-5726,Office Supplies,Art,Pens,148.07,6,0.06,31.17
ORD-001141,2022-01-23,2022-01-28,Standard Class,CUS-6806,Michael Rodriguez,Home Office,Chile,Santiago,Santiago,South America,PRD-3714,Furniture,Tables,Conference Table,2004.57,5,0.09,249.31
ORD-003605,2022-01-23,2022-01-30,Standard Class,CUS-7360,Michael Anderson,Consumer,Brazil,Brasília,Brasília,South America,PRD-5347,Office Supplies,Paper,Cardstock,21.24,2,0.22,2.25
ORD-001934,2022-01-23,2022-01-30,Standard Class,CUS-7923,Michael Taylor,Corporate,India,Delhi,Delhi,Asia Pacific,PRD-5769,Technology,Accessories,Keyboard,69.33,2,0.11,4.62
ORD-004672,2022-01-23,2022-01-25,Second Class,CUS-1358,William Miller,Home Office,Canada,Vancouver,Vancouver,North America,PRD-7727,Office Supplies,Paper,Legal Pad,252.38,10,0.05,60.51
ORD-001028,2022-01-23,2022-01-27,Same Day,CUS-5138,Patricia Wilson,Consumer,Chile,Antofagasta,Antofagasta,South America,PRD-1612,Office Supplies,Storage,Shelf,104.87,3,0.05,17.79
ORD-004402,2022-01-24,2022-01-27,Standard Class,CUS-2515,Jane Smith,Consumer,Chile,Antofagasta,Antofagasta,South America,PRD-7039,Technology,Phones,Google Pixel 6,5851.83,9,0.1,465.52
ORD-001059,2022-01-24,2022-01-27,First Class,CUS-7378,Robert Garcia,Consumer,Germany,Cologne,Cologne,Europe,PRD-2650,Office Supplies,Storage,File Box,409.88,10,0.05,146.18
ORD-003573,2022-01-25,2022-02-01,Standard Class,CUS-6140,William Smith,Consumer,Brazil,São Paulo,São Paulo,South America,PRD-6669,Office Supplies,Art,Highlighters,69.41,4,0.05,6.34
ORD-001178,2022-01-25,2022-01-31,Second Class,CUS-7584,Robert Jones,Home Office,Spain,Bilbao,Bilbao,Europe,PRD-5347,Office Supplies,Paper,Cardstock,54.5,2,0.06,9.11
ORD-003671,2022-01-25,2022-02-01,First Class,CUS-1657,Nancy Jones,Corporate,India,Chennai,Chennai,Asia Pacific,PRD-5995,Furniture,Tables,Coffee Table,2948.35,8,0.19,475.58
ORD-002232,2022-01-26,2022-01-31,Standard Class,CUS-5766,Emily Moore,Consumer,Italy,Naples,Naples,Europe,PRD-5911,Office Supplies,Binders,D-Ring Binder,149.37,8,0.15,-16.02
ORD-003367,2022-01-26,2022-01-27,Standard Class,CUS-2431,Nancy Moore,Corporate,Chile,Valparaíso,Valparaíso,South America,PRD-2542,Furniture,Furnishings,File Storage,591.49,6,0.08,82.98
ORD-000551,2022-01-26,2022-01-30,First Class,CUS-5842,Nancy Martinez,Home Office,Brazil,Salvador,Salvador,South America,PRD-0739,Furniture,Chairs,Office Chair,559.75,3,0.05,44.74
ORD-000553,2022-01-26,2022-01-30,Second Class,CUS-9625,Lisa Rodriguez,Home Office,Spain,Valencia,Valencia,Europe,PRD-4723,Technology,Computers,Dell Laptop,13684.87,9,0.05,-620.68
ORD-004614,2022-01-26,2022-02-02,First Class,CUS-2595,David Jones,Home Office,Germany,Cologne,Cologne,Europe,PRD-7495,Office Supplies,Art,Art Supplies,34.7,1,0.02,11.77
ORD-004502,2022-01-26,2022-01-30,Second Class,CUS-3568,David Rodriguez,Home Office,Canada,Vancouver,Vancouver,North America,PRD-7495,Office Supplies,Art,Art Supplies,96.36,4,0.02,36.83
ORD-000458,2022-01-26,2022-01-28,First Class,CUS-3686,Emily Williams,Home Office,Chile,Valparaíso,Valparaíso,South America,PRD-4485,Furniture,Chairs,Ergonomic Chair,1825.41,10,0.13,183.46
ORD-000757,2022-01-27,2022-02-01,Same Day,CUS-8785,Linda Miller,Home Office,Mexico,Monterrey,Monterrey,North America,PRD-5347,Office Supplies,Paper,Cardstock,193.33,10,0.1,30.71
ORD-004060,2022-01-27,2022-02-03,Second Class,CUS-4026,Thomas Martinez,Home Office,United States,Austin,Austin,North America,PRD-9908,Furniture,Furnishings,Bookshelf,869.78,5,0.07,147.9
ORD-000144,2022-01-27,2022-02-02,First Class,CUS-8311,Robert Martinez,Corporate,Spain,Bilbao,Bilbao,Europe,PRD-9908,Furniture,Furnishings,Bookshelf,608.61,4,0.08,93.16
ORD-002441,2022-01-27,2022-01-29,Second Class,CUS-2421,William Anderson,Consumer,Canada,Toronto,Toronto,North America,PRD-2913,Technology,Phones,Motorola Edge,770.68,1,0.11,86.51
ORD-000871,2022-01-27,2022-01-31,Standard Class,CUS-7265,John Jones,Home Office,Mexico,Tijuana,Tijuana,North America,PRD-2913,Technology,Phones,Motorola Edge,6538.09,6,0.0,581.72
ORD-001798,2022-01-27,2022-02-03,Standard Class,CUS-8396,Sarah Garcia,Home Office,Brazil,Fortaleza,Fortaleza,South America,PRD-6424,Furniture,Chairs,Executive Chair,1716.25,8,0.13,-53.73
ORD-003079,2022-01-28,2022-02-02,Standard Class,CUS-4835,David Martinez,Corporate,Australia,Adelaide,Adelaide,Asia Pacific,PRD-7495,Office Supplies,Art,Art Supplies,103.31,5,0.16,19.53
ORD-002079,2022-01-28,2022-02-02,First Class,CUS-6906,Linda Martinez,Corporate,Germany,Munich,Munich,Europe,PRD-7087,Furniture,Chairs,Gaming Chair,1159.8,4,0.22,211.72
ORD-003653,2022-01-28,2022-02-04,Same Day,CUS-9743,Nancy Johnson,Consumer,Canada,Calgary,Calgary,North America,PRD-7039,Technology,Phones,Google Pixel 6,3966.56,5,0.14,437.12
ORD-004495,2022-01-28,2022-02-02,First Class,CUS-1268,William Williams,Home Office,Argentina,La Plata,La Plata,South America,PRD-0608,Technology,Accessories,Laptop Bag,330.23,8,0.01,-5.93
ORD-001645,2022-01-28,2022-02-02,First Class,CUS-6771,Robert Davis,Home Office,Italy,Turin,Turin,Europe,PRD-2734,Technology,Computers,HP Desktop,5174.08,3,0.07,-186.24
ORD-004198,2022-01-28,2022-02-04,Same Day,CUS-7617,Jane Martinez,Corporate,Mexico,Guadalajara,Guadalajara,North America,PRD-5635,Technology,Accessories,Webcam,442.02,8,0.13,35.86
ORD-001099,2022-01-28,2022-01-30,Same Day,CUS-8320,Thomas Taylor,Consumer,Brazil,Salvador,Salvador,South America,PRD-2734,Technology,Computers,HP Desktop,1124.56,1,0.01,-25.43
ORD-001260,2022-01-29,2022-01-31,Same Day,CUS-9348,Linda Garcia,Home Office,Australia,Perth,Perth,Asia Pacific,PRD-9999,Office Supplies,Paper,Color Paper,128.9,8,0.13,45.15
ORD-004830,2022-01-29,2022-02-04,Same Day,CUS-7129,David Brown,Consumer,Canada,Vancouver,Vancouver,North America,PRD-1622,Office Supplies,Art,Pencils,128.67,4,0.05,33.38
ORD-001537,2022-01-29,2022-01-30,First Class,CUS-5115,Richard Johnson,Home Office,United States,Phoenix,Phoenix,North America,PRD-1357,Office Supplies,Binders,3-Ring Binder,157.77,8,0.07,44.4
ORD-001778,2022-01-29,2022-02-05,Same Day,CUS-6621,Lisa Martinez,Consumer,Italy,Florence,Florence,Europe,PRD-9753,Furniture,Furnishings,Desk Lamp,355.08,2,0.02,38.12
ORD-003459,2022-01-29,2022-02-05,Second Class,CUS-5731,Sarah Martinez,Consumer,Spain,Bilbao,Bilbao,Europe,PRD-7087,Furniture,Chairs,Gaming Chair,2107.29,5,0.1,217.33
ORD-002523,2022-01-29,2022-01-30,First Class,CUS-4703,John Jackson,Home Office,Canada,Montreal,Montreal,North America,PRD-4129,Furniture,Chairs,Conference Chair,3752.84,9,0.01,994.34
ORD-000953,2022-01-29,2022-02-01,First Class,CUS-8594,Linda Rodriguez,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,PRD-5769,Technology,Accessories,Keyboard,70.65,2,0.01,2.27
ORD-004513,2022-01-29,2022-02-05,First Class,CUS-7411,Emily Anderson,Home Office,Canada,Calgary,Calgary,North America,PRD-0608,Technology,Accessories,Laptop Bag,250.79,5,0.12,33.33
ORD-001588,2022-01-29,2022-02-04,Same Day,CUS-1312,David Wilson,Consumer,United States,Los Angeles,Los Angeles,North America,PRD-4553,Technology,Phones,OnePlus 9,1947.75,2,0.15,191.93
ORD-003717,2022-01-29,2022-02-02,Second Class,CUS-4560,Sarah Moore,Corporate,Mexico,Monterrey,Monterrey,North America,PRD-6228,Office Supplies,Binders,Index Binder,102.85,7,0.29,10.23
ORD-002860,2022-01-30,2022-02-03,First Class,CUS-7329,Robert Garcia,Consumer,Spain,Barcelona,Barcelona,Europe,PRD-4723,Technology,Computers,Dell Laptop,5049.68,4,0.07,-128.47
ORD-000481,2022-01-30,2022-02-03,Same Day,CUS-8304,Patricia Martinez,Consumer,United States,San Antonio,San Antonio,North America,PRD-4553,Technology,Phones,OnePlus 9,2238.06,2,0.02,360.04
ORD-001620,2022-01-30,2022-02-02,Same Day,CUS-3471,Michael Miller,Consumer,Italy,Naples,Naples,Europe,PRD-5769,Technology,Accessories,Keyboard,561.33,9,0.18,37.6
ORD-000898,2022-01-30,2022-02-03,First Class,CUS-4474,David Taylor,Corporate,Argentina,Rosario,Rosario,South America,PRD-8531,Technology,Accessories,Wireless Mouse,236.18,6,0.05,9.59
ORD-000404,2022-01-30,2022-01-31,Same Day,CUS-9835,Sarah Moore,Consumer,Japan,Sapporo,Sapporo,Asia Pacific,PRD-2542,Furniture,Furnishings,File Storage,1036.35,7,0.09,241.31
ORD-004424,2022-01-30,2022-02-01,Same Day,CUS-1160,Lisa Thomas,Home Office,Chile,Valparaíso,Valparaíso,South America,PRD-8531,Technology,Accessories,Wireless Mouse,44.64,1,0.03,2.89
ORD-003327,2022-01-31,2022-02-02,Same Day,CUS-8975,Robert Jackson,Corporate,Japan,Sapporo,Sapporo,Asia Pacific,PRD-7495,Office Supplies,Art,Art Supplies,61.35,3,0.23,14.12
ORD-003674,2022-01-31,2022-02-01,First Class,CUS-9579,Richard Jones,Consumer,France,Toulouse,Toulouse,Europe,PRD-7087,Furniture,Chairs,Gaming Chair,1979.6,5,0.14,240.75
ORD-000206,2022-01-31,2022-02-06,Same Day,CUS-4043,Richard Williams,Corporate,Australia,Perth,Perth,Asia Pacific,PRD-1465,Technology,Computers,ASUS VivoBook,7099.87,6,0.06,836.33
ORD-000648,2022-01-31,2022-02-04,First Class,CUS-3692,Linda Johnson,Corporate,United Kingdom,Glasgow,Glasgow,Europe,PRD-7039,Technology,Phones,Google Pixel 6,3080.23,4,0.21,340.37
ORD-002887,2022-02-01,2022-02-06,Standard Class,CUS-6446,John Moore,Consumer,France,Marseille,Marseille,Europe,PRD-2542,Furniture,Furnishings,File Storage,415.62,3,0.18,62.41
ORD-002710,2022-02-01,2022-02-08,Second Class,CUS-3803,Lisa Moore,Home Office,Argentina,La Plata,La Plata,South America,PRD-3599,Furniture,Tables,Standing Desk,1633.24,4,0.13,-36.17
ORD-000492,2022-02-01,2022-02-03,Same Day,CUS-7251,Linda Miller,Corporate,Chile,Antofagasta,Antofagasta,South America,PRD-2542,Furniture,Furnishings,File Storage,918.73,9,0.12,104.51
ORD-004881,2022-02-01,2022-02-05,Second Class,CUS-6144,Sarah Miller,Consumer,India,Chennai,Chennai,Asia Pacific,PRD-3599,Furniture,Tables,Standing Desk,3471.78,9,0.15,539.86
ORD-002369,2022-02-01,2022-02-06,Standard Class,CUS-4774,David Anderson,Corporate,France,Toulouse,Toulouse,Europe,PRD-1357,Office Supplies,Binders,3-Ring Binder,32.37,2,0.08,6.05
ORD-000050,2022-02-01,2022-02-03,Same Day,CUS-2874,Robert Moore,Home Office,United Kingdom,Glasgow,Glasgow,Europe,PRD-1125,Technology,Phones,Samsung Galaxy S21,3099.23,3,0.01,378.55
ORD-003254,2022-02-01,2022-02-08,Standard Class,CUS-4291,David Rodriguez,Home Office,Spain,Valencia,Valencia,Europe,PRD-2734,Technology,Computers,HP Desktop,8304.43,6,0.14,466.42
ORD-002719,2022-02-01,2022-02-08,Second Class,CUS-1362,William Wilson,Corporate,Spain,Madrid,Madrid,Europe,PRD-5635,Technology,Accessories,Webcam,132.81,2,0.09,11.73
ORD-002798,2022-02-01,2022-02-04,Same Day,CUS-9501,Emily Taylor,Consumer,United Kingdom,London,London,Europe,PRD-1125,Technology,Phones,Samsung Galaxy S21,4917.62,7,0.19,563.68
ORD-003890,2022-02-01,2022-02-08,First Class,CUS-6512,Mary Brown,Home Office,India,Hyderabad,Hyderabad,Asia Pacific,PRD-3714,Furniture,Tables,Conference Table,2286.57,5,0.1,241.03
ORD-001595,2022-02-02,2022-02-04,Standard Class,CUS-5913,Emily Davis,Home Office,Brazil,Fortaleza,Fortaleza,South America,PRD-3103,Office Supplies,Art,Markers,192.83,10,0.06,23.47
ORD-000002,2022-02-02,2022-02-03,Second Class,CUS-9928,Linda Davis,Home Office,United States,Houston,Houston,North America,PRD-7708,Office Supplies,Binders,Zip Binder,145.13,8,0.03,38.47
ORD-002934,2022-02-02,2022-02-04,First Class,CUS-6421,Emily Smith,Home Office,India,Hyderabad,Hyderabad,Asia Pacific,PRD-6669,Office Supplies,Art,Highlighters,94.85,5,0.15,15.43
ORD-004058,2022-02-02,2022-02-07,Same Day,CUS-1564,Linda Jones,Home Office,Japan,Osaka,Osaka,Asia Pacific,PRD-4129,Furniture,Chairs,Conference Chair,3091.46,10,0.01,1089.36
ORD-003668,2022-02-02,2022-02-09,Standard Class,CUS-8335,Nancy Thomas,Home Office,China,Guangzhou,Guangzhou,Asia Pacific,PRD-4342,Furniture,Furnishings,Cabinet,315.62,3,0.09,48.65
ORD-001684,2022-02-03,2022-02-08,Standard Class,CUS-2469,Nancy Moore,Consumer,India,Chennai,Chennai,Asia Pacific,PRD-7260,Furniture,Tables,Meeting Table,3048.91,7,0.04,593.84
ORD-003502,2022-02-03,2022-02-04,Same Day,CUS-9576,Michael Johnson,Consumer,Australia,Adelaide,Adelaide,Asia Pacific,PRD-2650,Office Supplies,Storage,File Box,132.34,5,0.21,30.63
ORD-000232,2022-02-03,2022-02-07,Second Class,CUS-6744,Linda Garcia,Home Office,Japan,Tokyo,Tokyo,Asia Pacific,PRD-6424,Furniture,Chairs,Executive Chair,1666.06,7,0.02,475.95
ORD-000868,2022-02-03,2022-02-04,Second Class,CUS-8045,Lisa Taylor,Home Office,United States,Philadelphia,Philadelphia,North America,PRD-1622,Office Supplies,Art,Pencils,210.53,10,0.15,51.25
ORD-004210,2022-02-03,2022-02-05,First Class,CUS-3758,Lisa Moore,Corporate,Argentina,Buenos Aires,Buenos Aires,South America,PRD-6424,Furniture,Chairs,Executive Chair,934.53,4,0.17,-44.72
ORD-003284,2022-02-04,2022-02-11,Same Day,CUS-1548,Patricia Garcia,Corporate,United Kingdom,Manchester,Manchester,Europe,PRD-2975,Office Supplies,Storage,Drawer Organizer,79.89,2,0.23,22.19
ORD-004112,2022-02-04,2022-02-07,Second Class,CUS-1183,Michael Moore,Home Office,Japan,Sapporo,Sapporo,Asia Pacific,PRD-7260,Furniture,Tables,Meeting Table,1514.5,3,0.05,293.42
ORD-003461,2022-02-04,2022-02-08,Same Day,CUS-4259,Richard Thomas,Consumer,India,Hyderabad,Hyderabad,Asia Pacific,PRD-6228,Office Supplies,Binders,Index Binder,73.72,6,0.18,11.15
ORD-003044,2022-02-04,2022-02-07,Same Day,CUS-9717,David Taylor,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,PRD-4723,Technology,Computers,Dell Laptop,5457.27,5,0.04,266.33
ORD-000969,2022-02-04,2022-02-11,Same Day,CUS-6805,David Taylor,Corporate,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-2913,Technology,Phones,Motorola Edge,2425.67,4,0.06,-56.64
ORD-000936,2022-02-04,2022-02-11,Standard Class,CUS-4036,Nancy Miller,Corporate,United Kingdom,Birmingham,Birmingham,Europe,PRD-2119,Furniture,Furnishings,Wall Shelf,1854.44,10,0.2,244.95
ORD-003596,2022-02-04,2022-02-07,Standard Class,CUS-7037,Mary Rodriguez,Corporate,Argentina,Buenos Aires,Buenos Aires,South America,PRD-4723,Technology,Computers,Dell Laptop,4352.38,6,0.09,118.66
ORD-000778,2022-02-05,2022-02-06,Same Day,CUS-1001,Lisa Martinez,Home Office,Mexico,Monterrey,Monterrey,North America,PRD-4342,Furniture,Furnishings,Cabinet,1213.7,9,0.09,204.09
ORD-000747,2022-02-05,2022-02-12,Second Class,CUS-5053,Sarah Smith,Corporate,China,Shanghai,Shanghai,Asia Pacific,PRD-9753,Furniture,Furnishings,Desk Lamp,607.64,6,0.1,122.01
ORD-003473,2022-02-05,2022-02-08,Same Day,CUS-3715,William Brown,Corporate,India,Chennai,Chennai,Asia Pacific,PRD-5911,Office Supplies,Binders,D-Ring Binder,26.62,2,0.09,5.4
ORD-001107,2022-02-05,2022-02-11,Second Class,CUS-2640,John Anderson,Consumer,Spain,Madrid,Madrid,Europe,PRD-8950,Office Supplies,Storage,Cabinet Organizer,326.29,7,0.2,-35.76
ORD-000727,2022-02-05,2022-02-11,First Class,CUS-1858,John Johnson,Corporate,Spain,Madrid,Madrid,Europe,PRD-6228,Office Supplies,Binders,Index Binder,117.93,7,0.2,15.37
ORD-002414,2022-02-06,2022-02-10,Same Day,CUS-3917,William Wilson,Home Office,Chile,Concepción,Concepción,South America,PRD-6228,Office Supplies,Binders,Index Binder,49.08,5,0.16,8.12
ORD-004615,2022-02-06,2022-02-10,First Class,CUS-3459,Lisa Davis,Home Office,Germany,Munich,Munich,Europe,PRD-1125,Technology,Phones,Samsung Galaxy S21,6476.19,7,0.02,894.79
ORD-004056,2022-02-06,2022-02-10,Same Day,CUS-6203,Patricia Miller,Consumer,Mexico,Puebla,Puebla,North America,PRD-4485,Furniture,Chairs,Ergonomic Chair,934.84,3,0.17,139.78
ORD-002703,2022-02-06,2022-02-09,Standard Class,CUS-5463,James Anderson,Consumer,United States,Houston,Houston,North America,PRD-9999,Office Supplies,Paper,Color Paper,73.56,4,0.13,23.8
ORD-001451,2022-02-06,2022-02-13,Standard Class,CUS-9580,Nancy Johnson,Home Office,India,Hyderabad,Hyderabad,Asia Pacific,PRD-2119,Furniture,Furnishings,Wall Shelf,1368.58,10,0.09,196.57
ORD-002955,2022-02-06,2022-02-13,First Class,CUS-3016,David Taylor,Corporate,Mexico,Guadalajara,Guadalajara,North America,PRD-5769,Technology,Accessories,Keyboard,170.33,3,0.17,9.37
ORD-002872,2022-02-06,2022-02-10,Second Class,CUS-4735,James Anderson,Consumer,Italy,Naples,Naples,Europe,PRD-2542,Furniture,Furnishings,File Storage,1409.56,9,0.05,-96.19
ORD-000518,2022-02-06,2022-02-08,Standard Class,CUS-6041,Nancy Moore,Home Office,Mexico,Tijuana,Tijuana,North America,PRD-6662,Technology,Computers,Lenovo ThinkPad,10515.13,8,0.12,1108.19
